25039,89,2016-01-05 13:19:29.280000,2016-01-05 14:53:29.280000,10,2408257595,2
25040,86,2016-01-05 16:07:40.800000,2016-01-05 17:52:40.800000,1,4907208456,12
25041,89,2016-01-05 18:55:52.320000,2016-01-05 20:38:52.320000,2,2707084650,2
25042,99,2016-01-05 21:44:03.840000,2016-01-05 23:24:03.840000,3,9806088487,8
25043,80,2016-01-06 00:32:15.360000,2016-01-06 02:04:15.360000,4,1108062932,4
25044,98,2016-01-06 03:20:26.880000,2016-01-06 05:03:26.880000,5,1102145966,1
25045,94,2016-01-06 06:08:38.400000,2016-01-06 07:50:38.400000,6,7107153230,12
25046,110,2016-01-06 08:56:49.920000,2016-01-06 10:59:49.920000,7,2609219270,11
25047,82,2016-01-06 11:45:01.440000,2016-01-06 13:13:01.440000,8,8909141161,9
25048,88,2016-01-06 14:33:12.960000,2016-01-06 16:01:12.960000,9,2504087734,11
25049,95,2016-01-06 17:21:24.480000,2016-01-06 19:02:24.480000,10,2905124619,12
25050,90,2016-01-06 20:09:36,2016-01-06 21:57:36,1,5209131129,12
25051,102,2016-01-06 22:57:47.520000,2016-01-07 00:57:47.520000,2,1711205628,9
25052,82,2016-01-07 01:45:59.040000,2016-01-07 03:09:59.040000,3,0908246407,8
25053,84,2016-01-07 04:34:10.560000,2016-01-07 06:13:10.560000,4,9107159904,1
25054,92,2016-01-07 07:22:22.080000,2016-01-07 09:07:22.080000,5,8702161179,3
25055,94,2016-01-07 10:10:33.600000,2016-01-07 11:51:33.600000,6,8603143280,2
25056,96,2016-01-07 12:58:45.120000,2016-01-07 14:40:45.120000,7,1307178638,1
25057,97,2016-01-07 15:46:56.640000,2016-01-07 17:41:56.640000,8,2904132589,9
25058,94,2016-01-07 18:35:08.160000,2016-01-07 20:26:08.160000,9,0012278051,4
25059,110,2016-01-07 21:23:19.680000,2016-01-07 23:31:19.680000,10,9511119338,2
25060,103,2016-01-08 00:11:31.200000,2016-01-08 01:57:31.200000,1,6512177785,12
25061,83,2016-01-08 02:59:42.720000,2016-01-08 04:28:42.720000,2,1209028586,11
25062,98,2016-01-08 05:47:54.240000,2016-01-08 07:28:54.240000,3,5109122737,4
25063,109,2016-01-08 08:36:05.760000,2016-01-08 10:26:05.760000,4,7104175745,2
25064,83,2016-01-08 11:24:17.280000,2016-01-08 13:05:17.280000,5,2807116699,8
25065,86,2016-01-08 14:12:28.800000,2016-01-08 15:48:28.800000,6,9004092996,10
25066,94,2016-01-08 17:00:40.320000,2016-01-08 18:51:40.320000,7,8401272684,9
25067,103,2016-01-08 19:48:51.840000,2016-01-08 21:35:51.840000,8,8209214805,5
25068,92,2016-01-08 22:37:03.360000,2016-01-09 00:09:03.360000,9,8904163251,5
25069,83,2016-01-09 01:25:14.880000,2016-01-09 03:04:14.880000,10,4801234636,8
25070,96,2016-01-09 04:13:26.400000,2016-01-09 05:51:26.400000,1,9403031453,8
25071,96,2016-01-09 07:01:37.920000,2016-01-09 08:50:37.920000,2,4702097588,4
25072,110,2016-01-09 09:49:49.440000,2016-01-09 11:44:49.440000,3,0106119847,1
25073,87,2016-01-09 12:38:00.960000,2016-01-09 14:25:00.960000,4,3306104506,2
25074,99,2016-01-09 15:26:12.480000,2016-01-09 17:24:12.480000,5,8802127615,8
25075,82,2016-01-09 18:14:24,2016-01-09 19:51:24,6,4008182709,4
25076,90,2016-01-09 21:02:35.520000,2016-01-09 22:35:35.520000,7,8201197359,9
25077,81,2016-01-09 23:50:47.040000,2016-01-10 01:22:47.040000,8,2805135015,5
25078,103,2016-01-10 02:38:58.560000,2016-01-10 04:37:58.560000,9,7208088293,9
25079,110,2016-01-10 05:27:10.080000,2016-01-10 07:32:10.080000,10,1703082874,3
25080,109,2016-01-10 08:15:21.600000,2016-01-10 10:24:21.600000,1,4207076943,7
25081,86,2016-01-10 11:03:33.120000,2016-01-10 12:43:33.120000,2,8705145506,2
25082,92,2016-01-10 13:51:44.640000,2016-01-10 15:41:44.640000,3,9803273669,3
25083,109,2016-01-10 16:39:56.160000,2016-01-10 18:48:56.160000,4,0409212971,4
25084,80,2016-01-10 19:28:07.680000,2016-01-10 20:49:07.680000,5,9201204167,4
25085,107,2016-01-10 22:16:19.200000,2016-01-11 00:16:19.200000,6,6706289191,5
25086,104,2016-01-11 01:04:30.720000,2016-01-11 03:05:30.720000,7,7407159221,1
25087,107,2016-01-11 03:52:42.240000,2016-01-11 05:50:42.240000,8,2408257595,12
25088,99,2016-01-11 06:40:53.760000,2016-01-11 08:27:53.760000,9,4907208456,6
25089,90,2016-01-11 09:29:05.280000,2016-01-11 11:15:05.280000,10,2707084650,11
25090,99,2016-01-11 12:17:16.800000,2016-01-11 14:10:16.800000,1,9806088487,3
25091,85,2016-01-11 15:05:28.320000,2016-01-11 16:34:28.320000,2,1108062932,4
25092,89,2016-01-11 17:53:39.840000,2016-01-11 19:26:39.840000,3,1102145966,9
25093,105,2016-01-11 20:41:51.360000,2016-01-11 22:37:51.360000,4,7107153230,9
25094,80,2016-01-11 23:30:02.880000,2016-01-12 01:09:02.880000,5,2609219270,10
25095,83,2016-01-12 02:18:14.400000,2016-01-12 03:42:14.400000,6,8909141161,11
25096,82,2016-01-12 05:06:25.920000,2016-01-12 06:45:25.920000,7,2504087734,6
25097,110,2016-01-12 07:54:37.440000,2016-01-12 09:51:37.440000,8,2905124619,1
25098,102,2016-01-12 10:42:48.960000,2016-01-12 12:39:48.960000,9,5209131129,2
25099,98,2016-01-12 13:31:00.480000,2016-01-12 15:29:00.480000,10,1711205628,3
25100,92,2016-01-12 16:19:12,2016-01-12 18:10:12,1,0908246407,4
25101,102,2016-01-12 19:07:23.520000,2016-01-12 20:55:23.520000,2,9107159904,6
25102,97,2016-01-12 21:55:35.040000,2016-01-12 23:37:35.040000,3,8702161179,2
25103,89,2016-01-13 00:43:46.560000,2016-01-13 02:12:46.560000,4,8603143280,7
25104,107,2016-01-13 03:31:58.080000,2016-01-13 05:31:58.080000,5,1307178638,11
25105,105,2016-01-13 06:20:09.600000,2016-01-13 08:20:09.600000,6,2904132589,1
25106,81,2016-01-13 09:08:21.120000,2016-01-13 10:45:21.120000,7,0012278051,7
25107,88,2016-01-13 11:56:32.640000,2016-01-13 13:28:32.640000,8,9511119338,5
25108,83,2016-01-13 14:44:44.160000,2016-01-13 16:26:44.160000,9,6512177785,3
25109,89,2016-01-13 17:32:55.680000,2016-01-13 19:12:55.680000,10,1209028586,1
25110,81,2016-01-13 20:21:07.200000,2016-01-13 21:53:07.200000,1,5109122737,6
25111,103,2016-01-13 23:09:18.720000,2016-01-14 01:00:18.720000,2,7104175745,12
25112,100,2016-01-14 01:57:30.240000,2016-01-14 03:53:30.240000,3,2807116699,7
25113,103,2016-01-14 04:45:41.760000,2016-01-14 06:35:41.760000,4,9004092996,1
25114,107,2016-01-14 07:33:53.280000,2016-01-14 09:31:53.280000,5,8401272684,2
25115,84,2016-01-14 10:22:04.800000,2016-01-14 11:54:04.800000,6,8209214805,7
25116,89,2016-01-14 13:10:16.320000,2016-01-14 14:53:16.320000,7,8904163251,4
25117,93,2016-01-14 15:58:27.840000,2016-01-14 17:49:27.840000,8,4801234636,10
25118,84,2016-01-14 18:46:39.360000,2016-01-14 20:25:39.360000,9,9403031453,6
25119,110,2016-01-14 21:34:50.880000,2016-01-14 23:24:50.880000,10,4702097588,6
25120,101,2016-01-15 00:23:02.400000,2016-01-15 02:05:02.400000,1,0106119847,11
25121,101,2016-01-15 03:11:13.920000,2016-01-15 04:57:13.920000,2,3306104506,1
25122,108,2016-01-15 05:59:25.440000,2016-01-15 07:56:25.440000,3,8802127615,11
25123,94,2016-01-15 08:47:36.960000,2016-01-15 10:24:36.960000,4,4008182709,12
25124,92,2016-01-15 11:35:48.480000,2016-01-15 13:22:48.480000,5,8201197359,2
25125,96,2016-01-15 14:24:00,2016-01-15 16:10:00,6,2805135015,12
25126,93,2016-01-15 17:12:11.520000,2016-01-15 18:56:11.520000,7,7208088293,9
25127,109,2016-01-15 20:00:23.040000,2016-01-15 22:02:23.040000,8,1703082874,6
25128,88,2016-01-15 22:48:34.560000,2016-01-16 00:26:34.560000,9,4207076943,11
25129,81,2016-01-16 01:36:46.080000,2016-01-16 03:17:46.080000,10,8705145506,8
25130,102,2016-01-16 04:24:57.600000,2016-01-16 06:22:57.600000,1,9803273669,5
25131,91,2016-01-16 07:13:09.120000,2016-01-16 09:01:09.120000,2,0409212971,12
25132,109,2016-01-16 10:01:20.640000,2016-01-16 11:54:20.640000,3,9201204167,9
25133,85,2016-01-16 12:49:32.160000,2016-01-16 14:15:32.160000,4,6706289191,4
25134,109,2016-01-16 15:37:43.680000,2016-01-16 17:27:43.680000,5,7407159221,1
25135,84,2016-01-16 18:25:55.200000,2016-01-16 19:49:55.200000,6,2408257595,2
25136,99,2016-01-16 21:14:06.720000,2016-01-16 23:00:06.720000,7,4907208456,7
25137,85,2016-01-17 00:02:18.240000,2016-01-17 01:39:18.240000,8,2707084650,3
25138,99,2016-01-17 02:50:29.760000,2016-01-17 04:39:29.760000,9,9806088487,8
25139,108,2016-01-17 05:38:41.280000,2016-01-17 07:45:41.280000,10,1108062932,6
25140,108,2016-01-17 08:26:52.800000,2016-01-17 10:19:52.800000,1,1102145966,3
25141,97,2016-01-17 11:15:04.320000,2016-01-17 13:03:04.320000,2,7107153230,5
25142,107,2016-01-17 14:03:15.840000,2016-01-17 16:09:15.840000,3,2609219270,4
25143,101,2016-01-17 16:51:27.360000,2016-01-17 18:32:27.360000,4,8909141161,10
25144,90,2016-01-17 19:39:38.880000,2016-01-17 21:12:38.880000,5,2504087734,5
25145,101,2016-01-17 22:27:50.400000,2016-01-18 00:27:50.400000,6,2905124619,7
25146,84,2016-01-18 01:16:01.920000,2016-01-18 02:53:01.920000,7,5209131129,7
25147,106,2016-01-18 04:04:13.440000,2016-01-18 06:10:13.440000,8,1711205628,5
25148,80,2016-01-18 06:52:24.960000,2016-01-18 08:22:24.960000,9,0908246407,5
25149,89,2016-01-18 09:40:36.480000,2016-01-18 11:29:36.480000,10,9107159904,12
25150,94,2016-01-18 12:28:48,2016-01-18 14:20:48,1,8702161179,3
25151,87,2016-01-18 15:16:59.520000,2016-01-18 16:43:59.520000,2,8603143280,12
25152,93,2016-01-18 18:05:11.040000,2016-01-18 19:42:11.040000,3,1307178638,12
25153,105,2016-01-18 20:53:22.560000,2016-01-18 22:58:22.560000,4,2904132589,4
25154,101,2016-01-18 23:41:34.080000,2016-01-19 01:36:34.080000,5,0012278051,8
25155,105,2016-01-19 02:29:45.600000,2016-01-19 04:26:45.600000,6,9511119338,12
25156,108,2016-01-19 05:17:57.120000,2016-01-19 07:13:57.120000,7,6512177785,6
25157,105,2016-01-19 08:06:08.640000,2016-01-19 09:55:08.640000,8,1209028586,1
25158,89,2016-01-19 10:54:20.160000,2016-01-19 12:37:20.160000,9,5109122737,6
25159,90,2016-01-19 13:42:31.680000,2016-01-19 15:32:31.680000,10,7104175745,7
25160,105,2016-01-19 16:30:43.200000,2016-01-19 18:25:43.200000,1,2807116699,12
25161,89,2016-01-19 19:18:54.720000,2016-01-19 20:47:54.720000,2,9004092996,7
25162,85,2016-01-19 22:07:06.240000,2016-01-19 23:50:06.240000,3,8401272684,8
25163,95,2016-01-20 00:55:17.760000,2016-01-20 02:40:17.760000,4,8209214805,9
25164,97,2016-01-20 03:43:29.280000,2016-01-20 05:24:29.280000,5,8904163251,12
25165,97,2016-01-20 06:31:40.800000,2016-01-20 08:12:40.800000,6,4801234636,11
25166,97,2016-01-20 09:19:52.320000,2016-01-20 11:06:52.320000,7,9403031453,10
25167,106,2016-01-20 12:08:03.840000,2016-01-20 14:08:03.840000,8,4702097588,5
25168,86,2016-01-20 14:56:15.360000,2016-01-20 16:31:15.360000,9,0106119847,12
25169,80,2016-01-20 17:44:26.880000,2016-01-20 19:04:26.880000,10,3306104506,4
25170,101,2016-01-20 20:32:38.400000,2016-01-20 22:20:38.400000,1,8802127615,7
25171,83,2016-01-20 23:20:49.920000,2016-01-21 00:53:49.920000,2,4008182709,8
25172,83,2016-01-21 02:09:01.440000,2016-01-21 03:50:01.440000,3,8201197359,11
25173,99,2016-01-21 04:57:12.960000,2016-01-21 06:41:12.960000,4,2805135015,9
25174,89,2016-01-21 07:45:24.480000,2016-01-21 09:29:24.480000,5,7208088293,4
25175,88,2016-01-21 10:33:36,2016-01-21 12:13:36,6,1703082874,8
25176,93,2016-01-21 13:21:47.520000,2016-01-21 15:11:47.520000,7,4207076943,5
25177,104,2016-01-21 16:09:59.040000,2016-01-21 18:10:59.040000,8,8705145506,2
25178,83,2016-01-21 18:58:10.560000,2016-01-21 20:31:10.560000,9,9803273669,1
25179,91,2016-01-21 21:46:22.080000,2016-01-21 23:22:22.080000,10,0409212971,2
25180,91,2016-01-22 00:34:33.600000,2016-01-22 02:19:33.600000,1,9201204167,9
25181,89,2016-01-22 03:22:45.120000,2016-01-22 05:00:45.120000,2,6706289191,7
25182,100,2016-01-22 06:10:56.640000,2016-01-22 08:10:56.640000,3,7407159221,9
25183,104,2016-01-22 08:59:08.160000,2016-01-22 11:03:08.160000,4,2408257595,5
25184,84,2016-01-22 11:47:19.680000,2016-01-22 13:26:19.680000,5,4907208456,5
25185,110,2016-01-22 14:35:31.200000,2016-01-22 16:34:31.200000,6,2707084650,12
25186,105,2016-01-22 17:23:42.720000,2016-01-22 19:24:42.720000,7,9806088487,7
25187,89,2016-01-22 20:11:54.240000,2016-01-22 21:44:54.240000,8,1108062932,2
25188,85,2016-01-22 23:00:05.760000,2016-01-23 00:38:05.760000,9,1102145966,3
25189,90,2016-01-23 01:48:17.280000,2016-01-23 03:20:17.280000,10,7107153230,4
25190,94,2016-01-23 04:36:28.800000,2016-01-23 06:24:28.800000,1,2609219270,10
25191,97,2016-01-23 07:24:40.320000,2016-01-23 09:12:40.320000,2,8909141161,5
25192,110,2016-01-23 10:12:51.840000,2016-01-23 12:04:51.840000,3,2504087734,2
25193,107,2016-01-23 13:01:03.360000,2016-01-23 14:51:03.360000,4,2905124619,9
25194,95,2016-01-23 15:49:14.880000,2016-01-23 17:31:14.880000,5,5209131129,10
25195,93,2016-01-23 18:37:26.400000,2016-01-23 20:30:26.400000,6,1711205628,8
25196,97,2016-01-23 21:25:37.920000,2016-01-23 23:17:37.920000,7,0908246407,2
25197,89,2016-01-24 00:13:49.440000,2016-01-24 01:54:49.440000,8,9107159904,4
25198,83,2016-01-24 03:02:00.960000,2016-01-24 04:35:00.960000,9,8702161179,5
25199,99,2016-01-24 05:50:12.480000,2016-01-24 07:36:12.480000,10,8603143280,10
25200,80,2016-01-24 08:38:24,2016-01-24 10:09:24,1,1307178638,12
25201,90,2016-01-24 11:26:35.520000,2016-01-24 12:59:35.520000,2,2904132589,12
25202,83,2016-01-24 14:14:47.040000,2016-01-24 15:37:47.040000,3,0012278051,10
25203,96,2016-01-24 17:02:58.560000,2016-01-24 18:43:58.560000,4,9511119338,2
25204,96,2016-01-24 19:51:10.080000,2016-01-24 21:41:10.080000,5,6512177785,4
25205,83,2016-01-24 22:39:21.600000,2016-01-25 00:18:21.600000,6,1209028586,12
25206,102,2016-01-25 01:27:33.120000,2016-01-25 03:29:33.120000,7,5109122737,8
25207,105,2016-01-25 04:15:44.640000,2016-01-25 06:03:44.640000,8,7104175745,2
25208,103,2016-01-25 07:03:56.160000,2016-01-25 08:49:56.160000,9,2807116699,3
25209,107,2016-01-25 09:52:07.680000,2016-01-25 11:47:07.680000,10,9004092996,5
25210,97,2016-01-25 12:40:19.200000,2016-01-25 14:29:19.200000,1,8401272684,4
25211,96,2016-01-25 15:28:30.720000,2016-01-25 17:08:30.720000,2,8209214805,6
25212,108,2016-01-25 18:16:42.240000,2016-01-25 20:20:42.240000,3,8904163251,8
25213,107,2016-01-25 21:04:53.760000,2016-01-25 23:03:53.760000,4,4801234636,4
25214,103,2016-01-25 23:53:05.280000,2016-01-26 01:41:05.280000,5,9403031453,4
25215,102,2016-01-26 02:41:16.800000,2016-01-26 04:42:16.800000,6,4702097588,12
25216,89,2016-01-26 05:29:28.320000,2016-01-26 07:13:28.320000,7,0106119847,3
25217,88,2016-01-26 08:17:39.840000,2016-01-26 09:58:39.840000,8,3306104506,6
25218,81,2016-01-26 11:05:51.360000,2016-01-26 12:29:51.360000,9,8802127615,10
25219,82,2016-01-26 13:54:02.880000,2016-01-26 15:22:02.880000,10,4008182709,12
25220,84,2016-01-26 16:42:14.400000,2016-01-26 18:21:14.400000,1,8201197359,9
25221,95,2016-01-26 19:30:25.920000,2016-01-26 21:23:25.920000,2,2805135015,12
25222,92,2016-01-26 22:18:37.440000,2016-01-26 23:55:37.440000,3,7208088293,1
25223,93,2016-01-27 01:06:48.960000,2016-01-27 02:43:48.960000,4,1703082874,12
25224,88,2016-01-27 03:55:00.480000,2016-01-27 05:31:00.480000,5,4207076943,4
25225,81,2016-01-27 06:43:12,2016-01-27 08:04:12,6,8705145506,10
25226,86,2016-01-27 09:31:23.520000,2016-01-27 11:12:23.520000,7,9803273669,12
25227,100,2016-01-27 12:19:35.040000,2016-01-27 14:18:35.040000,8,0409212971,9
25228,92,2016-01-27 15:07:46.560000,2016-01-27 16:43:46.560000,9,9201204167,4
25229,107,2016-01-27 17:55:58.080000,2016-01-27 19:59:58.080000,10,6706289191,4
25230,88,2016-01-27 20:44:09.600000,2016-01-27 22:31:09.600000,1,7407159221,12
25231,99,2016-01-27 23:32:21.120000,2016-01-28 01:16:21.120000,2,2408257595,10
25232,108,2016-01-28 02:20:32.640000,2016-01-28 04:10:32.640000,3,4907208456,9
25233,85,2016-01-28 05:08:44.160000,2016-01-28 06:52:44.160000,4,2707084650,11
25234,98,2016-01-28 07:56:55.680000,2016-01-28 09:34:55.680000,5,9806088487,12
25235,96,2016-01-28 10:45:07.200000,2016-01-28 12:40:07.200000,6,1108062932,2
25236,106,2016-01-28 13:33:18.720000,2016-01-28 15:29:18.720000,7,1102145966,10
25237,82,2016-01-28 16:21:30.240000,2016-01-28 17:45:30.240000,8,7107153230,12
25238,101,2016-01-28 19:09:41.760000,2016-01-28 20:55:41.760000,9,2609219270,6
25239,84,2016-01-28 21:57:53.280000,2016-01-28 23:35:53.280000,10,8909141161,10
25240,95,2016-01-29 00:46:04.800000,2016-01-29 02:27:04.800000,1,2504087734,12
25241,90,2016-01-29 03:34:16.320000,2016-01-29 05:22:16.320000,2,2905124619,12
25242,80,2016-01-29 06:22:27.840000,2016-01-29 07:46:27.840000,3,5209131129,11
25243,104,2016-01-29 09:10:39.360000,2016-01-29 11:11:39.360000,4,1711205628,11
25244,102,2016-01-29 11:58:50.880000,2016-01-29 13:53:50.880000,5,0908246407,3
25245,94,2016-01-29 14:47:02.400000,2016-01-29 16:30:02.400000,6,9107159904,7
25246,89,2016-01-29 17:35:13.920000,2016-01-29 19:16:13.920000,7,8702161179,11
25247,106,2016-01-29 20:23:25.440000,2016-01-29 22:23:25.440000,8,8603143280,5
25248,101,2016-01-29 23:11:36.960000,2016-01-30 01:05:36.960000,9,1307178638,4
25249,95,2016-01-30 01:59:48.480000,2016-01-30 03:42:48.480000,10,2904132589,12
25250,87,2016-01-30 04:48:00,2016-01-30 06:26:00,1,0012278051,11
25251,95,2016-01-30 07:36:11.520000,2016-01-30 09:15:11.520000,2,9511119338,4
25252,81,2016-01-30 10:24:23.040000,2016-01-30 11:57:23.040000,3,6512177785,4
25253,100,2016-01-30 13:12:34.560000,2016-01-30 14:56:34.560000,4,1209028586,4
25254,101,2016-01-30 16:00:46.080000,2016-01-30 17:49:46.080000,5,5109122737,3
25255,105,2016-01-30 18:48:57.600000,2016-01-30 20:53:57.600000,6,7104175745,9
25256,102,2016-01-30 21:37:09.120000,2016-01-30 23:36:09.120000,7,2807116699,12
25257,80,2016-01-31 00:25:20.640000,2016-01-31 01:50:20.640000,8,9004092996,5
25258,106,2016-01-31 03:13:32.160000,2016-01-31 05:13:32.160000,9,8401272684,9
25259,89,2016-01-31 06:01:43.680000,2016-01-31 07:47:43.680000,10,8209214805,12
25260,110,2016-01-31 08:49:55.200000,2016-01-31 10:58:55.200000,1,8904163251,2
25261,81,2016-01-31 11:38:06.720000,2016-01-31 13:15:06.720000,2,4801234636,2
25262,108,2016-01-31 14:26:18.240000,2016-01-31 16:34:18.240000,3,9403031453,4
25263,100,2016-01-31 17:14:29.760000,2016-01-31 19:05:29.760000,4,4702097588,11
25264,102,2016-01-31 20:02:41.280000,2016-01-31 21:48:41.280000,5,0106119847,7
25265,100,2016-01-31 22:50:52.800000,2016-02-01 00:44:52.800000,6,3306104506,9
25266,87,2016-02-01 01:39:04.320000,2016-02-01 03:20:04.320000,7,8802127615,10
25267,106,2016-02-01 04:27:15.840000,2016-02-01 06:27:15.840000,8,4008182709,9
25268,110,2016-02-01 07:15:27.360000,2016-02-01 09:05:27.360000,9,8201197359,9
25269,110,2016-02-01 10:03:38.880000,2016-02-01 11:56:38.880000,10,2805135015,11
25270,89,2016-02-01 12:51:50.400000,2016-02-01 14:38:50.400000,1,7208088293,6
25271,98,2016-02-01 15:40:01.920000,2016-02-01 17:38:01.920000,2,1703082874,5
25272,101,2016-02-01 18:28:13.440000,2016-02-01 20:14:13.440000,3,4207076943,5
25273,86,2016-02-01 21:16:24.960000,2016-02-01 23:02:24.960000,4,8705145506,2
25274,97,2016-02-02 00:04:36.480000,2016-02-02 01:57:36.480000,5,9803273669,4
25275,91,2016-02-02 02:52:48,2016-02-02 04:43:48,6,0409212971,10
25276,104,2016-02-02 05:40:59.520000,2016-02-02 07:27:59.520000,7,9201204167,7
25277,81,2016-02-02 08:29:11.040000,2016-02-02 10:04:11.040000,8,6706289191,1
25278,102,2016-02-02 11:17:22.560000,2016-02-02 13:03:22.560000,9,7407159221,4
25279,102,2016-02-02 14:05:34.080000,2016-02-02 15:50:34.080000,10,2408257595,10
25280,85,2016-02-02 16:53:45.600000,2016-02-02 18:35:45.600000,1,4907208456,3
25281,102,2016-02-02 19:41:57.120000,2016-02-02 21:31:57.120000,2,2707084650,1
25282,90,2016-02-02 22:30:08.640000,2016-02-03 00:17:08.640000,3,9806088487,12
25283,108,2016-02-03 01:18:20.160000,2016-02-03 03:07:20.160000,4,1108062932,2
25284,108,2016-02-03 04:06:31.680000,2016-02-03 06:01:31.680000,5,1102145966,1
25285,99,2016-02-03 06:54:43.200000,2016-02-03 08:47:43.200000,6,7107153230,12
25286,94,2016-02-03 09:42:54.720000,2016-02-03 11:16:54.720000,7,2609219270,6
25287,108,2016-02-03 12:31:06.240000,2016-02-03 14:19:06.240000,8,8909141161,11
25288,94,2016-02-03 15:19:17.760000,2016-02-03 17:06:17.760000,9,2504087734,6
25289,94,2016-02-03 18:07:29.280000,2016-02-03 19:54:29.280000,10,2905124619,12
25290,93,2016-02-03 20:55:40.800000,2016-02-03 22:31:40.800000,1,5209131129,4
25291,83,2016-02-03 23:43:52.320000,2016-02-04 01:11:52.320000,2,1711205628,11
25292,97,2016-02-04 02:32:03.840000,2016-02-04 04:18:03.840000,3,0908246407,7
25293,105,2016-02-04 05:20:15.360000,2016-02-04 07:24:15.360000,4,9107159904,9
25294,97,2016-02-04 08:08:26.880000,2016-02-04 09:50:26.880000,5,8702161179,5
25295,92,2016-02-04 10:56:38.400000,2016-02-04 12:38:38.400000,6,8603143280,2
25296,97,2016-02-04 13:44:49.920000,2016-02-04 15:37:49.920000,7,1307178638,11
25297,97,2016-02-04 16:33:01.440000,2016-02-04 18:24:01.440000,8,2904132589,2
25298,103,2016-02-04 19:21:12.960000,2016-02-04 21:06:12.960000,9,0012278051,4
25299,92,2016-02-04 22:09:24.480000,2016-02-04 23:49:24.480000,10,9511119338,5
25300,109,2016-02-05 00:57:36,2016-02-05 03:03:36,1,6512177785,4
25301,102,2016-02-05 03:45:47.520000,2016-02-05 05:27:47.520000,2,1209028586,3
25302,87,2016-02-05 06:33:59.040000,2016-02-05 08:10:59.040000,3,5109122737,5
25303,100,2016-02-05 09:22:10.560000,2016-02-05 11:19:10.560000,4,7104175745,12
25304,96,2016-02-05 12:10:22.080000,2016-02-05 13:49:22.080000,5,2807116699,3
25305,107,2016-02-05 14:58:33.600000,2016-02-05 16:58:33.600000,6,9004092996,4
